X1,comm,n_sp,n_tr,FDpg,FDw,FDwcomm,qual.FD,nbsp,sing.sp,FRic,qual.FRic,FEve,FDiv,FDis,RaoQ,CWM.Height,CWM.Seed_mass,CWM.LDMC,CWM.SLA,CWM.Leaf_nitrogen,CWM.Leaf_area,CWM.Leaf_phosphorus
site145795,744,5,7,0.8144464629280151,0.8144464629280151,0.8144464629280151,0.6520936290889294,5,5,1.7897836902361788,0.597248951486192,0.8265132228706822,0.7155356396402177,1.6731039524736673,3.0954253955516786,-0.796708026927164,-0.17246330741004331,0.9611406997303246,-0.6885032507691559,-0.6545784875318272,-1.2161612408023608,-0.7358651727815129
site145987,745,22,7,2.9515973652680234,2.9515973652680234,2.9515973652680234,0.6520936290889294,22,22,23.504201775532685,0.597248951486192,0.940278123088668,0.6925776320379962,2.537363156593446,7.163960629824162,-0.15005036360580676,-0.12173347047191047,0.24529974461137097,0.08390644127693053,-0.11699597458079566,0.01738356460419456,0.028669917143121046
site146189,746,153,7,13.179914494468191,13.179914494468191,13.179914494468191,0.6520936290889294,153,153,37.77925988292134,0.597248951486192,0.880381566494053,0.6777501617204129,2.3484380745863174,6.360061627751188,0.13410034946170596,-0.05487176623674277,-0.0951351821852558,-0.018339664277970364,-0.06299815394330378,0.12761114988047229,0.018319223280577206
site146383,747,7,7,1.1431246166789193,1.1431246166789193,1.1431246166789193,0.6520936290889294,7,7,4.349717665696487,0.597248951486192,0.7822641233383546,0.6498508890704893,1.865536494406664,4.591348279109005,-0.07761896476594848,0.2540411405566394,0.39461254894375625,-0.561210180477309,-0.523104583706715,-0.607264314868164,-0.7849133513039114
site146579,748,5,7,0.8362169380471755,0.8362169380471755,0.8362169380471755,0.6520936290889294,5,5,1.465305552431392,0.597248951486192,0.911316860414685,0.6759605852708835,1.7261219417106184,3.3230573333766076,-1.1207476925332178,-0.05868271522262515,0.9227185282711658,-0.6696831031642835,-0.9192505111779073,-0.7664440211683432,-0.8808235155035018
site146771,749,7,7,1.03381106794366,1.03381106794366,1.03381106794366,0.6520936290889294,7,7,3.11052825380839,0.597248951486192,0.8897647106162847,0.7602917026465451,1.7629963130537207,3.4310049318785554,-0.8313314547251084,-0.11724270657481647,1.0317138098649064,-0.8475903665772767,-0.35920133066207116,-0.8555778955828333,-0.6084625949526904
site146968,750,151,7,13.236538341545804,13.236538341545804,13.236538341545804,0.6520936290889294,151,151,33.569897784901876,0.597248951486192,0.8870862737861841,0.7103365210611636,2.389407851095498,6.53444594231575,0.22132860941288102,0.0041436471562852914,-0.022888647182140606,0.011161766384647186,0.020484622844531432,0.19752944646062462,0.08670322318316108
site147175,751,37,7,4.145013986204685,4.145013986204685,4.145013986204685,0.6520936290889294,37,37,19.12813655906989,0.597248951486192,0.8729005382575016,0.7162157885703114,2.0980719607361484,5.153286044040307,-0.21865397984011858,0.08670853333526335,0.15296868304748235,-0.09794764086238482,-0.06353008566449937,-0.18980122584814743,-0.12695541538727267
site147374,752,2,7,0.451173554275893,0.451173554275893,0.451173554275893,0.6520936290889294,2,2,NA,0.597248951486192,NA,NA,2.019709393099386,4.079226032573883,-1.5269586318028165,0.23316839915736978,0.6871937678877331,-0.6659856870843572,-0.48837825041036637,-0.7120465432303555,-0.49856411873637063
site147572,753,91,7,8.646635906042626,8.646635906042626,8.646635906042626,0.6520936290889294,91,91,40.63596657782232,0.597248951486192,0.8568608882324703,0.6515870474669213,2.3000792245537354,6.447490169445481,0.11367272718764931,0.01618326583550313,0.07377830379216045,-0.12437890654570649,0.04465869219961249,-0.05675312714743048,-0.01881412308665636
site147766,754,82,7,8.176302395061086,8.176302395061086,8.176302395061086,0.6520936290889294,82,82,37.15979019950282,0.597248951486192,0.8753751741926584,0.6663021410218815,2.3858828402654213,6.659425277651651,0.18674256871486059,-0.031169910068246313,0.24957350618660862,-0.0396820749046388,-0.30805129208809373,0.13876038013838934,-0.09560325995874547
site147969,755,41,7,4.490124888846662,4.490124888846662,4.490124888846662,0.6520936290889294,41,41,25.647614205868418,0.597248951486192,0.8533964127248034,0.6883573017206687,2.1335641897076107,5.515693504628602,-0.2192875344466447,0.0065183251392719865,0.4554281050142756,-0.24541201550901143,-0.2532987721142542,-0.4008445824834233,-0.34867006451924387
site148169,756,7,7,0.9857580371203681,0.9857580371203681,0.9857580371203681,0.6520936290889294,7,7,2.6293912480162636,0.597248951486192,0.8649156502552372,0.7147709713819401,1.4692284502845465,2.500826567612144,-0.7857440955588987,-0.18489582134957555,1.3689954333317431,-0.8467999800052537,-0.502215906274806,-1.1674429188812845,-0.5993496673259932
site148369,757,5,7,0.8609562358988052,0.8609562358988052,0.8609562358988052,0.6520936290889294,5,5,2.1586118096109868,0.597248951486192,0.8884653038056246,0.7857652354102088,1.989738869945559,4.183088196899477,-0.9400986664418692,-0.09028584723414326,0.7630886638948399,-0.7852182495558123,-0.4132891426665099,-0.9559431317395019,-0.5804844738879713
site148561,758,7,7,0.9868652094745307,0.9868652094745307,0.9868652094745307,0.6520936290889294,7,7,1.7474560395259091,0.597248951486192,0.829458204988184,0.7566156577111965,1.6358636027592557,2.9785885036085347,-0.9477496713054842,-0.13707699710265356,1.052984471111663,-0.8111245045193809,-0.5961640257409879,-1.113700834273645,-0.6131137335378206
site148754,759,51,7,5.40441495238116,5.40441495238116,5.40441495238116,0.6520936290889294,51,51,22.254222209168027,0.597248951486192,0.8597012943090518,0.6878647915677796,2.1891154677154785,5.620676919051686,-0.003908131372820215,0.18680606575379527,0.09512125874872861,-0.20793167316155062,0.0071593032120196515,0.05652203127342063,-0.08986475453131922
site148950,760,5,7,0.8298827497714915,0.8298827497714915,0.8298827497714915,0.6520936290889294,5,5,0.9537938794488905,0.597248951486192,0.8159195636060091,0.7401235604357919,1.6508907581344112,2.8854755658710345,-0.7751289532292336,0.04791111051740593,0.5772718587274376,-0.5363118919582814,-0.22021549312805208,-0.5434582283676036,-0.5668540354595353
site149145,761,7,7,1.3068529651431344,1.3068529651431344,1.3068529651431344,0.6520936290889294,7,7,10.040943819812567,0.597248951486192,0.750882743477933,0.5854673787186141,2.2863215104388814,7.089213764466115,-0.01215719475939603,0.08100815290564384,0.16203773588520198,-0.308464815532243,-0.4417818773336877,-0.5253956112927721,-0.4056572402956812
site149340,762,14,7,1.693509566886067,1.693509566886067,1.693509566886067,0.6520936290889294,14,14,11.028978873194049,0.597248951486192,0.7961236040762566,0.6031641684094632,1.7576423875282143,3.697216298083531,-0.7682419631009362,-0.11628652857801773,-0.012466368413243334,-0.08012725041520109,-0.41536227255439984,-0.30419683488062216,-0.07319923650366296
site149534,763,7,7,1.1431246166789193,1.1431246166789193,1.1431246166789193,0.6520936290889294,7,7,3.878972335392331,0.597248951486192,0.7470316041993388,0.7238274494013494,1.6760918556281683,3.673665258181384,0.14520296716650555,0.21757655594857517,0.5023390476173276,-0.5010422827409484,-0.6299058190887858,-0.6662013787810296,-0.8314360814370018
site149728,764,8,7,0.9854810617711202,0.9854810617711202,0.9854810617711202,0.6520936290889294,8,8,3.4716852517781405,0.597248951486192,0.7266074403851321,0.5966434989529618,1.6759652700263357,3.8359219522915784,-0.4703554953657183,-0.3172481897039836,0.1649472889043964,-0.13710188458121383,-0.28210674271046904,-0.553669183202675,-0.45282130001934845
site149936,765,113,7,10.101903963081899,10.101903963081899,10.101903963081899,0.6520936290889294,113,113,30.07511770976683,0.597248951486192,0.8892450850903216,0.6767771662600879,2.2729383703634447,5.93247346812252,-0.008807452256674791,0.030361145346857382,-0.005161841031502141,-0.09357460928368731,-0.05695894715338336,0.09335979124838706,0.011632026406954448
site150143,766,4,7,0.7078585432049898,0.7078585432049898,0.7078585432049898,0.6520936290889294,4,4,0.7871608669907298,0.597248951486192,0.8194529311947918,0.7203617844720969,1.7966747055919807,3.533019120328147,-1.2324546875994529,0.10113156926984988,0.8994238366774397,-0.5655137272733177,-0.7593514451749637,-1.2744637498091762,-0.7401423484911341
site150337,767,7,7,0.9857580371203681,0.9857580371203681,0.9857580371203681,0.6520936290889294,7,7,2.6293912480162636,0.597248951486192,0.8649156502552372,0.7147709713819401,1.4692284502845465,2.500826567612144,-0.7857440955588987,-0.18489582134957555,1.3689954333317431,-0.8467999800052537,-0.502215906274806,-1.1674429188812845,-0.5993496673259932
site150536,768,151,7,12.738245583406382,12.738245583406382,12.738245583406382,0.6520936290889294,151,151,33.63258530664407,0.597248951486192,0.8815328601101191,0.68768480401290355,2.331147787103695,6.252356668754413,0.16207078494274052,0.009783488519076674,-0.0837679387775196,-0.07092558908608317,-0.01725972276524137,0.1845720454090337,0.0796546448247814
site150733,769,21,7,2.6181223003499614,2.6181223003499614,2.6181223003499614,0.6520936290889294,21,21,21.099011299339264,0.597248951486192,0.8143957439830498,0.6431053561853436,2.138168216331296,5.8109339749482025,-0.2466024061514722,-0.06257876063163098,0.9261269065214423,-0.5368084220950746,-0.5328760049948541,-0.6752464320445715,-0.5888132299270371
site150935,770,6,7,0.9194911247985386,0.9194911247985386,0.9194911247985386,0.6520936290889294,6,6,2.4041575864854794,0.597248951486192,0.9260984397007285,0.7207944950597146,1.5893586290291382,2.797442313337193,-0.7828163344556907,-0.18080024786224583,1.2820154214018442,-0.7967733627848442,-0.44759546418972124,-1.2042917615277338,-0.5470519481284354
site151138,771,10,7,1.4085791011587268,1.4085791011587268,1.4085791011587268,0.6520936290889294,10,10,5.637135859502182,0.597248951486192,0.8093611116756518,0.7055861757079501,1.901833306335932,4.3896374956305015,-0.8710013036039764,-0.008936028051519981,1.0680494595936394,-0.7037231473104016,-0.2576817867343216,-0.8150776692448481,-0.48338954663025374
site151339,772,140,7,12.173003290618029,12.173003290618029,12.173003290618029,0.6520936290889294,140,140,38.232235525874614,0.597248951486192,0.8877000006564624,0.6710442791745531,2.3516890869580194,6.395072071567884,0.1671395045294073,0.009727477526230625,-0.05846181961774367,-0.038931405927398785,-0.0616262738251694,0.17009708360129,0.020294308895298166
site151541,773,4,7,0.7170021006054793,0.7170021006054793,0.7170021006054793,0.6520936290889294,4,4,1.4782216534585604,0.597248951486192,0.7537077762020887,0.8462858445592382,1.5869367107624908,2.5771067926598654,-0.10440265755477347,0.0033010717623270028,0.8065656167887786,-0.6813628435112409,-0.34477226131629235,-0.3907375324368356,-0.9033447084135051
site151738,774,40,7,4.759042192181005,4.759042192181005,4.759042192181005,0.6520936290889294,40,40,26.530824492526943,0.597248951486192,0.8662625566331141,0.7084363281734714,2.483158447865323,7.0237122512423795,0.05681735354384627,-0.08662866142869298,0.05704750159986517,-0.04374715198095047,-0.02759212136035987,0.10695584330577816,0.0779757212623953
site151937,775,8,7,1.1843502805828003,1.1843502805828003,1.1843502805828003,0.6520936290889294,8,8,2.8852945922776057,0.597248951486192,0.9093368929470298,0.6660141003127067,1.7961461093616844,3.5397285488830423,-0.6017301677380644,-0.22114379001147638,0.6926547072580522,-0.6919476089685822,-0.48197416044674263,-0.810809165859194,-0.6576660018990101
site152134,776,136,7,12.226006989919659,12.226006989919659,12.226006989919659,0.6520936290889294,136,136,44.27651458727993,0.597248951486192,0.8771883175647468,0.6761195526516666,2.408798388545075,6.853120462884362,0.16642675830669443,0.0043370176299461095,0.05873213019583553,0.01069951952300832,-0.09642986772947593,0.10103645507334015,-0.047336674871916326
site152339,777,59,7,6.31652926831532,6.31652926831532,6.31652926831532,0.6520936290889294,59,59,31.11347713737941,0.597248951486192,0.8591299221799552,0.6685632422122035,2.242307632109007,6.050795429427469,0.031527467592913076,0.021567391989630928,0.12737458568571255,-0.12776184906648627,-0.12645369289425415,-0.08275671520983766,-0.1890515647130649
site152536,778,11,7,1.5400692911217284,1.5400692911217284,1.5400692911217284,0.6520936290889294,11,11,7.503664775536486,0.597248951486192,0.7900790319627164,0.6343047283323954,1.9351071474160244,5.243523828094711,-0.19120413544388026,0.09988219605212378,0.37784699230396895,-0.42474983670185174,-0.30780642171134115,-0.5521160838220722,-0.6222581212699976
site152739,779,5,7,0.8609562358988052,0.8609562358988052,0.8609562358988052,0.6520936290889294,5,5,2.1586118096109868,0.597248951486192,0.8884653038056246,0.7857652354102088,1.989738869945559,4.183088196899477,-0.9400986664418692,-0.09028584723414326,0.7630886638948399,-0.7852182495558123,-0.4132891426665099,-0.9559431317395019,-0.5804844738879713
site152933,780,5,7,0.7741254555268193,0.7741254555268193,0.7741254555268193,0.6520936290889294,5,5,1.6049770571515898,0.597248951486192,0.8366358006848073,0.738807617770762,1.5047565002183192,2.532902777970695,-1.0326490370004533,-0.11170560119143327,1.211646063985174,-0.6636530781397033,-0.965351792805795,-1.1669072324849397,-0.6656226585352183
site153137,781,9,7,1.0742461575811388,1.0742461575811388,1.0742461575811388,0.6520936290889294,9,9,3.30615256891992,0.597248951486192,0.8190803024949415,0.6691472752342038,1.4159042090015783,2.3584631638289766,-0.5615478325847145,0.190985498700694,0.5457641126219349,-0.14963618586413274,-0.5800404095884999,-0.5854769014579071,-0.8754799362643724
site153341,782,19,7,2.214655218193618,2.214655218193618,2.214655218193618,0.6520936290889294,19,19,9.260378087603092,0.597248951486192,0.8144490344665826,0.7298939925198717,1.8010441338816365,3.9453130696909913,-0.33578877508281635,0.031516247616355776,0.41947555493206057,-0.4987594379522188,-0.2602860126395879,-0.47527110473586925,-0.4371853214486755
site153538,783,10,7,1.2207282627848168,1.2207282627848168,1.2207282627848168,0.6520936290889294,10,10,3.2710763158643017,0.597248951486192,0.8295537019734055,0.7144223005933222,1.5264128158219037,2.712660788799008,-0.9146279213651651,-0.08182709773623083,1.3564534836878404,-0.9251402275932291,-0.5729748224217337,-0.9968615783405989,-0.7371863306947062
site153743,784,6,7,0.8807133752498446,0.8807133752498446,0.8807133752498446,0.6520936290889294,6,6,2.6293912480162636,0.597248951486192,0.9026632630350225,0.7735535655852798,1.5792075137907473,2.783593276591647,-0.8181461910194735,-0.12953081292333837,1.2590545144585237,-0.8301633998118331,-0.48998597582573167,-1.1767378241277404,-0.6486783376030113
site153944,785,121,7,11.048754310365203,11.048754310365203,11.048754310365203,0.6520936290889294,121,121,32.240933035372166,0.597248951486192,0.8974702925766326,0.6993560922118195,2.353163526252719,6.345901445142649,0.2316562315415541,0.06566634114828328,-0.03890918432808853,-0.01746175790210121,-0.05016302436835867,0.1846115992677567,0.07366113179288396
site154141,786,21,7,2.798660021760658,2.798660021760658,2.798660021760658,0.6520936290889294,21,21,18.957077139423205,0.597248951486192,0.8491223067311771,0.6058053446640018,2.26676664363512,6.346207659496987,-0.39849108031631736,-0.07991100730634933,0.6676865298857065,-0.33323151309138094,-0.46194399748573434,-0.6157481913747158,-0.32536685719361513
site154341,787,9,7,1.228384474840696,1.228384474840696,1.228384474840696,0.6520936290889294,9,9,3.11052825380839,0.597248951486192,0.8641235307282532,0.6945897104854265,1.6197362955239951,2.982203352579749,-0.7337935050285112,-0.19913179858821103,1.1009519307895588,-0.8164810222714858,-0.43010499862338264,-0.8144919584566741,-0.6340763826501322
site154543,788,9,7,1.2802207063165412,1.2802207063165412,1.2802207063165412,0.6520936290889294,9,9,4.417506838311345,0.597248951486192,0.8241087281896459,0.6869794291057527,1.8305739273535602,4.253550086714495,-0.8060809324671239,-0.1556025989602375,1.1145546887114481,-0.6939907294127665,-0.25980864517040575,-0.9945232909957185,-0.43654894195242677
site154745,789,120,7,10.963541574289401,10.963541574289401,10.963541574289401,0.6520936290889294,120,120,35.30588829557132,0.597248951486192,0.8860650941073537,0.6766069207882788,2.3243364697977844,6.293516773239495,0.10787880339741916,0.05668354714839274,5.944950526062832e-4,-0.0687257172077665,-0.0637688141246457,0.15238950287808478,0.031213497461896927
